Date,Open,High,Low,Close,Adj Close,Volume
10/11/2014,362.2650146484375,374.8160095214844,357.5610046386719,366.92401123046875,366.92401123046875,30450100
11/11/2014,365.85699462890625,371.30999755859375,363.7349853515625,367.69500732421875,367.69500732421875,15838900
12/11/2014,367.9849853515625,429.7179870605469,367.9849853515625,423.5610046386719,423.5610046386719,45783200
13/11/2014,427.27301025390625,457.0929870605469,401.12298583984375,420.7349853515625,420.7349853515625,58945000
14/11/2014,418.4169922,419.25201416015625,384.78900146484375,397.8179931640625,397.8179931640625,29589200
15/11/2014,399.6499938964844,405.52801513671875,371.00799560546875,376.13299560546875,376.13299560546875,15727500
16/11/2014,374.7300109863281,390.79901123046875,374.60198974609375,387.8819885253906,387.8819885253906,11905600
17/11/2014,388.3489990234375,410.1990051269531,377.50201416015625,387.4079895019531,387.4079895019531,41518800
18/11/2014,387.7850036621094,392.4020080566406,371.11700439453125,375.197998,375.197998,32222500
19/11/2014,373.8959961,386.4809875488281,373.8959961,380.55499267578125,380.55499267578125,18931800
20/11/2014,380.3070068359375,382.0249938964844,356.7810059,357.8399963378906,357.8399963378906,25233200
21/11/2014,357.8789978027344,357.8789978027344,344.11199951171875,350.8479919433594,350.8479919433594,29850100
22/11/2014,351.6040039,364.84100341796875,350.87799072265625,352.9200134277344,352.9200134277344,15273000
23/11/2014,353.17498779296875,370.8450012207031,353.17498779296875,367.572998,367.572998,15151600
24/11/2014,366.947998,387.2090148925781,366.66900634765625,376.9010009765625,376.9010009765625,30930100
25/11/2014,376.8859863,394.70098876953125,374.78399658203125,375.3479919433594,375.3479919433594,25442200
26/11/2014,376.0190124511719,377.697998,365.8160095214844,368.3699951171875,368.3699951171875,18601700
27/11/2014,370.50201416015625,373.99200439453125,368.2820129394531,369.6700134277344,369.6700134277344,8748030
28/11/2014,369.3739929199219,382.8380126953125,358.4549865722656,376.4469909667969,376.4469909667969,22946500
29/11/2014,376.1520080566406,387.60101318359375,372.1449890136719,375.4909973144531,375.4909973144531,15375600
30/11/2014,375.5100098,382.5270080566406,373.3089904785156,378.0469970703125,378.0469970703125,9194440
01/12/2014,378.2489929199219,383.6619873046875,376.66900634765625,379.2449951171875,379.2449951171875,11763000
02/12/2014,379.25,384.0379943847656,377.8630065917969,381.31500244140625,381.31500244140625,12364100
03/12/2014,381.72198486328125,383.0260009765625,374.34600830078125,375.0100098,375.0100098,13340100
04/12/2014,375.7179870605469,378.6549987792969,367.7590026855469,369.6040039,369.6040039,14529600
05/12/2014,369.4419860839844,379.1919860839844,365.7560119628906,376.8540039,376.8540039,15181800
06/12/2014,376.7569885253906,378.447998,370.94500732421875,374.7850036621094,374.7850036621094,7009320
07/12/2014,374.83599853515625,376.2919922,373.2749938964844,375.0950012207031,375.0950012207031,6491650
08/12/2014,374.9649963378906,376.02899169921875,361.8859863,361.90899658203125,361.90899658203125,18898700
09/12/2014,361.8949890136719,363.0669860839844,344.95098876953125,352.2189941,352.2189941,32915500
10/12/2014,352.2049865722656,352.3840026855469,346.3649902,346.3649902,346.3649902,16427700
11/12/2014,344.3399963378906,361.35699462890625,338.76300048828125,350.5060119628906,350.5060119628906,32431300
12/12/2014,350.8330078,352.9830017089844,349.2909851074219,352.5419922,352.5419922,16989800
13/12/2014,352.3810119628906,352.3810119628906,346.5880126953125,347.3760070800781,347.3760070800781,11675900
14/12/2014,346.72698974609375,353.3160095214844,345.4179992675781,351.6319885253906,351.6319885253906,12415200
15/12/2014,351.3609924316406,351.81500244140625,344.9339904785156,345.3450012207031,345.3450012207031,17264200
16/12/2014,345.6730041503906,345.8590087890625,327.0620117,327.0620117,327.0620117,30864900
17/12/2014,326.8550109863281,333.9540100097656,315.1520080566406,319.7760009765625,319.7760009765625,37567900
18/12/2014,319.7850036621094,323.7090148925781,304.23199462890625,311.3959961,311.3959961,39173000
19/12/2014,311.1789855957031,318.5329895019531,306.7690124511719,317.8429870605469,317.8429870605469,23823100
20/12/2014,317.6189880371094,330.32501220703125,316.04400634765625,329.95599365234375,329.95599365234375,20856700
21/12/2014,329.5429992675781,329.6289978027344,318.90301513671875,320.8429870605469,320.8429870605469,15207600
22/12/2014,321.0679931640625,334.11700439453125,320.42498779296875,331.8859863,331.8859863,22315100
23/12/2014,332.0169982910156,336.2869873046875,329.60198974609375,334.5719909667969,334.5719909667969,16574200
24/12/2014,334.3850098,334.7409973144531,321.35699462890625,322.53399658203125,322.53399658203125,15092300
25/12/2014,322.2860107421875,322.6700134277344,316.9580078,319.00799560546875,319.00799560546875,9883640
26/12/2014,319.1520080566406,331.42401123046875,316.62701416015625,327.92401123046875,327.92401123046875,16410500
27/12/2014,327.5830078,328.9110107421875,312.6300048828125,315.8630065917969,315.8630065917969,15185200
28/12/2014,316.1600036621094,320.02801513671875,311.0780029296875,317.2390137,317.2390137,11676600
29/12/2014,317.70098876953125,320.2669982910156,312.3070068359375,312.6700134277344,312.6700134277344,12302500
30/12/2014,312.7189941,314.8089904785156,309.37298583984375,310.73699951171875,310.73699951171875,12528300
31/12/2014,310.91400146484375,320.1929931640625,310.21099853515625,320.1929931640625,320.1929931640625,13942900
01/01/2015,320.43499755859375,320.43499755859375,314.00299072265625,314.2489929199219,314.2489929199219,8036550
02/01/2015,314.0790100097656,315.8389892578125,313.56500244140625,315.0320129394531,315.0320129394531,7860650
03/01/2015,314.84600830078125,315.1499938964844,281.0820007324219,281.0820007324219,281.0820007324219,33054400
04/01/2015,281.1459961,287.2300109863281,257.61199951171875,264.19500732421875,264.19500732421875,55629100
05/01/2015,265.0840148925781,278.34100341796875,265.0840148925781,274.4739990234375,274.4739990234375,43962800
06/01/2015,274.6109924316406,287.5530090332031,272.6960144042969,286.1889953613281,286.1889953613281,23245700
07/01/2015,286.0769958496094,298.7539978027344,283.0790100097656,294.3370056152344,294.3370056152344,24866800
08/01/2015,294.1350098,294.1350098,282.17498779296875,283.3489990234375,283.3489990234375,19982500
09/01/2015,282.38299560546875,291.1140137,280.5329895019531,290.4079895019531,290.4079895019531,18718600
10/01/2015,287.3030090332031,288.12701416015625,273.96600341796875,274.7959899902344,274.7959899902344,15264300
11/01/2015,274.6080017089844,279.63800048828125,265.03900146484375,265.6600036621094,265.6600036621094,18200800
12/01/2015,266.1459961,272.2030029296875,265.20001220703125,267.7959899902344,267.7959899902344,18880300
13/01/2015,267.3940124511719,268.2770080566406,219.9060059,225.86099243164062,225.86099243164062,72843904
14/01/2015,223.8939971923828,223.8939971923828,171.50999450683594,178.10299682617188,178.10299682617188,97638704
15/01/2015,176.89700317382812,229.06700134277344,176.89700317382812,209.8439941,209.8439941,81773504
16/01/2015,209.07000732421875,221.59100341796875,199.7709961,208.0970001220703,208.0970001220703,38421000
17/01/2015,207.83399963378906,211.7310028076172,194.875,199.25999450683594,199.25999450683594,23469700
18/01/2015,200.0500030517578,218.69500732421875,194.50599670410156,210.33900451660156,210.33900451660156,30085100
19/01/2015,211.4709930419922,216.72799682617188,207.3179931640625,214.86099243164062,214.86099243164062,18658300
20/01/2015,212.90699768066406,215.24099731445312,205.1529998779297,211.31500244140625,211.31500244140625,24051100
21/01/2015,211.3780059814453,227.78799438476562,211.21200561523438,226.89700317382812,226.89700317382812,29924600
22/01/2015,227.32200622558594,237.0189971923828,226.4340057373047,233.4060059,233.4060059,33544600
23/01/2015,233.51699829101562,234.84500122070312,225.1959991455078,232.87899780273438,232.87899780273438,24621700
24/01/2015,232.6999969482422,248.2100067138672,230.02200317382812,247.8470001220703,247.8470001220703,24782500
25/01/2015,247.3520050048828,255.07400512695312,243.88999938964844,253.71800231933594,253.71800231933594,33582700
26/01/2015,254.07899475097656,309.3840026855469,254.07899475097656,273.4729919433594,273.4729919433594,106794000
27/01/2015,273.1669922,275.4800109863281,250.6529998779297,263.4750061035156,263.4750061035156,44399000
28/01/2015,263.35101318359375,266.5350036621094,227.04600524902344,233.9149932861328,233.9149932861328,44352200
29/01/2015,233.34800720214844,238.70599365234375,220.71200561523438,233.51300048828125,233.51300048828125,32213400
30/01/2015,232.77200317382812,242.8509979248047,225.83900451660156,226.4250030517578,226.4250030517578,26605200
31/01/2015,226.4409942626953,233.50399780273438,216.3090057373047,217.46400451660156,217.46400451660156,23348200
01/02/2015,216.86700439453125,231.57400512695312,212.01499938964844,226.9720001220703,226.9720001220703,29128500
02/02/2015,226.49099731445312,242.1750030517578,222.65899658203125,238.2290039,238.2290039,30612100
03/02/2015,237.45399475097656,245.95700073242188,224.48300170898438,227.26800537109375,227.26800537109375,40783700
04/02/2015,227.51100158691406,230.05799865722656,221.11300659179688,226.85299682617188,226.85299682617188,26594300
05/02/2015,227.6649932861328,239.40499877929688,214.72500610351562,217.11099243164062,217.11099243164062,22516400
06/02/2015,216.92300415039062,230.50999450683594,216.23199462890625,222.26600646972656,222.26600646972656,24435300
07/02/2015,222.63299560546875,230.2989959716797,222.60699462890625,227.75399780273438,227.75399780273438,21604200
08/02/2015,227.6929931640625,229.43800354003906,221.07699584960938,223.41200256347656,223.41200256347656,17145200
09/02/2015,223.38900756835938,223.9770050048828,217.0189971923828,220.11000061035156,220.11000061035156,27791300
10/02/2015,220.28199768066406,221.8070068359375,215.33200073242188,219.83900451660156,219.83900451660156,21115100
11/02/2015,219.73199462890625,223.4060059,218.07400512695312,219.18499755859375,219.18499755859375,17201900
12/02/2015,219.20799255371094,222.19900512695312,217.61399841308594,221.76400756835938,221.76400756835938,15206200
13/02/2015,221.9689941,240.25900268554688,221.26199340820312,235.427002,235.427002,42744400
14/02/2015,235.5279998779297,259.8080139160156,235.5279998779297,257.3210144042969,257.3210144042969,49732500
15/02/2015,257.5069885253906,265.6109924316406,227.6840057373047,234.8249969482422,234.8249969482422,56552400
16/02/2015,234.8249969482422,239.5209961,229.02200317382812,233.84300231933594,233.84300231933594,28153700
17/02/2015,233.4219970703125,245.77499389648438,232.31399536132812,243.61000061035156,243.61000061035156,27363100
18/02/2015,243.77999877929688,244.25100708007812,232.33999633789062,236.3260040283203,236.3260040283203,25200800
19/02/2015,236.41000366210938,242.6719970703125,235.5919952392578,240.2830047607422,240.2830047607422,18270500
20/02/2015,240.25100708007812,247.1009979248047,239.2989959716797,243.7790069580078,243.7790069580078,23876700
21/02/2015,243.7519989013672,255.32000732421875,243.1840057373047,244.53399658203125,244.53399658203125,12284200
22/02/2015,244.54400634765625,246.39199829101562,233.8509979248047,235.9770050048828,235.9770050048828,19527000
23/02/2015,235.9949951171875,240.10899353027344,232.42100524902344,238.89199829101562,238.89199829101562,16400000
24/02/2015,238.9980010986328,239.9010009765625,236.40199279785156,238.73500061035156,238.73500061035156,14200400
25/02/2015,238.88999938964844,239.33999633789062,235.52999877929688,237.47000122070312,237.47000122070312,11496200
26/02/2015,237.33700561523438,237.7100067138672,234.2570037841797,236.42599487304688,236.42599487304688,13619400
27/02/2015,236.43600463867188,256.65301513671875,236.43600463867188,253.8280029296875,253.8280029296875,44013900
28/02/2015,253.52000427246094,254.69200134277344,249.4790039,254.26300048828125,254.26300048828125,13949300
01/03/2015,254.2830047607422,261.6600036621094,245.93299865722656,260.2019958496094,260.2019958496094,25213700
02/03/2015,260.35699462890625,276.3009948730469,258.3129883,275.6700134277344,275.6700134277344,40465700
03/03/2015,275.0459899902344,285.7959899902344,268.1610107421875,281.7019958496094,281.7019958496094,50461300
04/03/2015,281.9899902,284.2250061035156,268.1260070800781,273.0920104980469,273.0920104980469,41383000
05/03/2015,272.7390137,281.6669922,264.7690124511719,276.1780090332031,276.1780090332031,41302400
06/03/2015,275.6000061035156,277.6080017089844,270.0150146484375,272.7229919433594,272.7229919433594,28918900
07/03/2015,272.29400634765625,277.8540039,270.13299560546875,276.2609863,276.2609863,17825900
08/03/2015,276.4330139160156,277.8580017089844,272.56500244140625,274.3540039,274.3540039,22067900
09/03/2015,274.8120117,292.70098876953125,273.89300537109375,289.60699462890625,289.60699462890625,59178200
10/03/2015,289.86199951171875,300.04400634765625,289.7430114746094,291.7600098,291.7600098,67770800
11/03/2015,291.5249938964844,297.3909912109375,290.50799560546875,296.3789978027344,296.3789978027344,33963900
12/03/2015,296.12701416015625,297.0880126953125,292.4129943847656,294.3540039,294.3540039,32585200
13/03/2015,294.1180114746094,294.49798583984375,285.3370056152344,285.3370056152344,285.3370056152344,31421500
14/03/2015,284.4419860839844,286.3420104980469,280.97601318359375,281.8850098,281.8850098,22612300
15/03/2015,281.42498779296875,286.52899169921875,280.9960021972656,286.39300537109375,286.39300537109375,11970100
16/03/2015,285.68499755859375,294.11199951171875,285.68499755859375,290.5929870605469,290.5929870605469,21516100
17/03/2015,290.5950012207031,292.3649902,284.3739929199219,285.5050048828125,285.5050048828125,21497200
18/03/2015,285.0669860839844,285.33599853515625,249.8699951171875,256.29901123046875,256.29901123046875,57008000
19/03/2015,255.8800048828125,264.2439880371094,248.63600158691406,260.9280090332031,260.9280090332031,52732000
20/03/2015,260.95599365234375,264.8479919433594,259.1619873046875,261.7489929199219,261.7489929199219,18456700
21/03/2015,261.6440124511719,262.1960144042969,255.64999389648438,260.0249938964844,260.0249938964844,17130100
22/03/2015,259.9169922,269.74700927734375,259.5899963378906,267.9599914550781,267.9599914550781,18438100
23/03/2015,267.8949890136719,277.2969970703125,261.7449951171875,266.7399902,266.7399902,22811900
24/03/2015,266.5769958496094,267.00299072265625,244.15499877929688,245.59500122070312,245.59500122070312,40073700
25/03/2015,247.4720001220703,249.19000244140625,236.51499938964844,246.19700622558594,246.19700622558594,35866900
26/03/2015,246.2760009765625,254.3540039,244.90499877929688,248.53199768066406,248.53199768066406,25730000
27/03/2015,248.5659942626953,256.8110046386719,245.21299743652344,247.0290069580078,247.0290069580078,17274900
28/03/2015,246.97500610351562,254.2050018310547,246.97500610351562,252.79800415039062,252.79800415039062,16040900
29/03/2015,252.74000549316406,253.13900756835938,240.85000610351562,242.71299743652344,242.71299743652344,21699400
30/03/2015,242.87899780273438,249.24200439453125,239.21400451660156,247.5260009765625,247.5260009765625,23009600
31/03/2015,247.45399475097656,248.72999572753906,242.73899841308594,244.2239990234375,244.2239990234375,22672000
01/04/2015,244.22300720214844,247.54100036621094,241.16000366210938,247.27200317382812,247.27200317382812,22877200
02/04/2015,247.08900451660156,254.46099853515625,245.41600036621094,253.0050048828125,253.0050048828125,26272600
03/04/2015,253.07400512695312,256.0429992675781,251.87899780273438,254.32200622558594,254.32200622558594,23146600
04/04/2015,254.29100036621094,255.25799560546875,251.10000610351562,253.69700622558594,253.69700622558594,12493500
05/04/2015,253.76100158691406,260.67498779296875,251.94200134277344,260.5979919433594,260.5979919433594,19649200
06/04/2015,260.72100830078125,261.7980041503906,254.5749969482422,255.49200439453125,255.49200439453125,20034200
07/04/2015,255.2740020751953,255.80499267578125,252.2050018310547,253.17999267578125,253.17999267578125,18467400
08/04/2015,253.06399536132812,253.8470001220703,244.21499633789062,245.02200317382812,245.02200317382812,30086400
09/04/2015,244.75100708007812,246.1179962158203,239.39999389648438,243.67599487304688,243.67599487304688,21643500
10/04/2015,243.69400024414062,243.69400024414062,232.7709961,236.07200622558594,236.07200622558594,28882000
11/04/2015,236.01600646972656,239.53700256347656,234.1750030517578,236.552002,236.552002,16365200
12/04/2015,236.53500366210938,237.72799682617188,233.4949951171875,236.1529998779297,236.1529998779297,12387900
13/04/2015,235.9499969482422,236.93499755859375,221.99600219726562,224.58700561523438,224.58700561523438,31181800
14/04/2015,224.75900268554688,224.9759979248047,216.322998,219.15899658203125,219.15899658203125,31719000
15/04/2015,219.072998,223.83299255371094,218.6490020751953,223.83299255371094,223.83299255371094,22562000
16/04/2015,223.91700744628906,229.6719970703125,223.91700744628906,228.572998,228.572998,24805400
17/04/2015,228.5749969482422,228.9060059,221.94200134277344,222.8820037841797,222.8820037841797,20429800
18/04/2015,222.85299682617188,224.3159942626953,220.87600708007812,223.3560028076172,223.3560028076172,12939000
19/04/2015,223.45599365234375,226.35299682617188,222.3730010986328,222.60000610351562,222.60000610351562,15021500
20/04/2015,222.61199951171875,226.3509979248047,221.9770050048828,224.62600708007812,224.62600708007812,18364700
21/04/2015,224.6199951171875,235.2689971923828,224.30099487304688,235.2689971923828,235.2689971923828,24978000
22/04/2015,235.6020050048828,237.90899658203125,233.4759979248047,234.17599487304688,234.17599487304688,23847900
23/04/2015,234.05299377441406,236.47500610351562,233.19900512695312,236.46200561523438,236.46200561523438,17036000
24/04/2015,235.97000122070312,236.30499267578125,229.93299865722656,231.26800537109375,231.26800537109375,21448700
25/04/2015,231.23500061035156,232.56100463867188,226.33700561523438,226.38999938964844,226.38999938964844,13957200
26/04/2015,226.41000366210938,226.94400024414062,214.87399291992188,219.42999267578125,219.42999267578125,28943700
27/04/2015,219.4290008544922,233.30499267578125,218.0229949951172,229.28599548339844,229.28599548339844,38574000
28/04/2015,228.9689941,229.4949951171875,223.06900024414062,225.85499572753906,225.85499572753906,21469200
29/04/2015,225.59100341796875,227.0399932861328,223.42999267578125,225.80799865722656,225.80799865722656,18936500
30/04/2015,225.6929931640625,239.56300354003906,224.9929962158203,236.14500427246094,236.14500427246094,33818600
01/05/2015,235.93899536132812,238.96600341796875,232.07899475097656,232.07899475097656,232.07899475097656,18815300
02/05/2015,232.34100341796875,235.7270050048828,232.34100341796875,234.92999267578125,234.92999267578125,12535500
03/05/2015,234.8800048828125,243.24000549316406,234.08299255371094,240.35800170898438,240.35800170898438,18494100
04/05/2015,240.3560028076172,242.63800048828125,237.80999755859375,239.01800537109375,239.01800537109375,21223400
05/05/2015,238.8520050048828,239.20399475097656,232.0540008544922,236.12100219726562,236.12100219726562,23929100
06/05/2015,236.24899291992188,236.45399475097656,229.2310028076172,229.78199768066406,229.78199768066406,29587200
07/05/2015,229.66200256347656,239.10499572753906,228.572998,237.33399963378906,237.33399963378906,29064400
08/05/2015,237.20399475097656,246.27499389648438,236.2740020751953,243.86300659179688,243.86300659179688,27445500
09/05/2015,243.7689971923828,247.8040008544922,239.63900756835938,241.83200073242188,241.83200073242188,19790500
10/05/2015,241.7290039,244.0679931640625,238.8489990234375,240.29600524902344,240.29600524902344,15019100
11/05/2015,240.2989959716797,244.27000427246094,239.37600708007812,242.1580047607422,242.1580047607422,20892300
12/05/2015,242.14500427246094,242.88099670410156,240.0989990234375,241.11199951171875,241.11199951171875,19282600
13/05/2015,241.3979949951172,243.70399475097656,235.0449981689453,236.3769989013672,236.3769989013672,27180100
14/05/2015,236.21400451660156,237.7989959716797,234.0570068359375,236.9290008544922,236.9290008544922,24413700
15/05/2015,236.9550018310547,238.7530059814453,236.7949981689453,237.60499572753906,237.60499572753906,16329400
16/05/2015,237.6439971923828,237.69700622558594,235.2949981689453,236.1529998779297,236.1529998779297,11089700
17/05/2015,236.00999450683594,238.02499389648438,236.00999450683594,236.802002,236.802002,11134300
18/05/2015,236.88699340820312,237.2100067138672,232.4600067138672,233.1280059814453,233.1280059814453,16780300
19/05/2015,233.03700256347656,234.1510009765625,231.81700134277344,231.94700622558594,231.94700622558594,14241900
20/05/2015,231.88999938964844,234.68299865722656,231.8419952392578,234.01800537109375,234.01800537109375,15499400
21/05/2015,234.01600646972656,236.24200439453125,233.8350067138672,235.3439941,235.3439941,15108900
22/05/2015,235.3209991455078,240.9689941,235.05999755859375,240.34800720214844,240.34800720214844,27003000
23/05/2015,240.28599548339844,241.02499389648438,238.6909942626953,238.8719940185547,238.8719940185547,14605000
24/05/2015,238.9759979248047,241.97799682617188,238.81100463867188,240.9530029296875,240.9530029296875,11508000
25/05/2015,240.927002,241.0209961,236.63699340820312,237.11000061035156,237.11000061035156,14423900
26/05/2015,237.1040039,238.24200439453125,235.69200134277344,237.11599731445312,237.11599731445312,16425000
27/05/2015,237.06500244140625,238.63600158691406,236.69500732421875,237.2830047607422,237.2830047607422,18837000
28/05/2015,237.2570037841797,237.82400512695312,236.65199279785156,237.4080047607422,237.4080047607422,13829600
29/05/2015,237.3769989013672,237.52200317382812,235.7310028076172,237.0959930419922,237.0959930419922,14805000
30/05/2015,237.0919952392578,237.09300231933594,232.04600524902344,233.34500122070312,233.34500122070312,14098600
31/05/2015,233.13499450683594,233.2519989013672,229.54200744628906,230.19000244140625,230.19000244140625,14730800
01/06/2015,230.23300170898438,231.71299743652344,221.29600524902344,222.92599487304688,222.92599487304688,26090500
02/06/2015,222.8939971923828,226.41600036621094,222.41900634765625,225.80299377441406,225.80299377441406,20459000
03/06/2015,225.73599243164062,227.4040069580078,223.92999267578125,225.87399291992188,225.87399291992188,17752400
04/06/2015,225.77200317382812,226.58099365234375,224.0540008544922,224.32400512695312,224.32400512695312,14728100
05/06/2015,224.1540069580078,225.96800231933594,223.1790008544922,224.95199584960938,224.95199584960938,18056500
06/06/2015,225.0050048828125,225.7189941,224.37899780273438,225.61900329589844,225.61900329589844,11131500
07/06/2015,225.5959930419922,226.19400024414062,222.65199279785156,222.88099670410156,222.88099670410156,13318400
08/06/2015,222.87899780273438,229.46400451660156,222.83900451660156,228.48899841308594,228.48899841308594,23378400
09/06/2015,228.53799438476562,230.95399475097656,227.9290008544922,229.04800415039062,229.04800415039062,28353100
10/06/2015,228.9949951171875,229.78199768066406,228.00999450683594,228.80299377441406,228.80299377441406,15904800
11/06/2015,228.85499572753906,230.28700256347656,228.76699829101562,229.7050018310547,229.7050018310547,14416000
12/06/2015,229.7050018310547,231.0570068359375,229.31300354003906,229.98199462890625,229.98199462890625,14017700
13/06/2015,229.9199981689453,232.65199279785156,229.2100067138672,232.40199279785156,232.40199279785156,13305300
14/06/2015,232.44200134277344,234.85800170898438,232.00399780273438,233.54299926757812,233.54299926757812,12165900
15/06/2015,233.4219970703125,237.83599853515625,233.4219970703125,236.822998,236.822998,19912100
16/06/2015,236.76499938964844,251.74200439453125,236.1219940185547,250.89500427246094,250.89500427246094,41612000
17/06/2015,250.822998,256.8529968261719,246.4759979248047,249.28399658203125,249.28399658203125,43858400
18/06/2015,249.42799377441406,252.10800170898438,244.1269989013672,249.0070037841797,249.0070037841797,30980200
19/06/2015,249.04299926757812,250.9770050048828,243.78700256347656,244.6060028076172,244.6060028076172,23965300
20/06/2015,244.52999877929688,245.8280029296875,240.6269989013672,245.21200561523438,245.21200561523438,20608100
21/06/2015,245.10000610351562,245.2239990234375,241.8820037841797,243.94400024414062,243.94400024414062,10600900
22/06/2015,243.9689941,247.91700744628906,243.7790069580078,246.99000549316406,246.99000549316406,17692500
